,0
13857,-7316.981950141955
16155,5300.482721512206
10210,11219.885038166773
4475,-4406.995671117213
6490,-20757.896500876173
14370,15214.697841200978
9680,720.6411418216303
17830,3142.9547883030027
5022,-5893.5340795507655
2334,1098.9377330550924
12636,-2153.7976916534826
14919,-14116.359046233352
16092,-8128.3632490625605
5572,6596.7148515251465
18609,258.3977523702197
16427,47395.106009576935
2235,11075.618785937317
14515,-10985.532782105729
11736,12364.146568098571
9072,9757.904088377487
10605,16608.274656869937
1838,-11136.532782105729
14733,-6736.128055497073
12926,-16026.133122120053
16501,-20135.51118282834
10301,949.3426428614184
210,6135.851197929587
2439,-6193.8092442085035
16858,11052.670492651872
13520,-453.0395869994536
878,-21754.124068808742
4193,673.8035797025077
1114,13933.084648420103
18346,-8741.971010667738
5306,1828.3452627384104
3425,-12037.765416189563
14741,-3443.5618621646427
9966,12503.292471597902
13684,1678.485161385499
9537,-10902.927480804734
2117,-16056.790237852838
8083,-5305.229121608194
10071,12850.349557351321
15690,-13903.766739245504
17727,12464.714851525147
3125,-1077.428026017733
12930,7267.658516958822
2624,8042.045084942598
9329,-12246.995671117213
3545,-13737.712405334227
16153,-8813.512182500679
18641,-3974.289014614187
15354,-3781.283112292178
3050,10583.86016730545
6746,12443.808425805531
5456,3693.3644821653143
3651,678.7148515251465
1182,17819.512719302904
17470,-5074.027281396557
2512,-2134.899494778365
7015,2137.6210579099134
15694,-1383.5502335685305
18008,-1702.391890338622
7203,6811.796843543649
6660,283.2866870658472
6114,2539.349557351321
11325,181.01804985804483
9731,-23208.96627515694
16016,2924.733565068338
2814,-3908.901330341585
8413,-2007.92592327483
1527,-9409.33018771885
10933,9969.944435876328
1664,-4665.308954913635
7975,-18227.94494532002
2856,-8156.840156761929
3268,-6673.941222873051
5071,-7836.169611707795
7897,4191.586199770682
14779,-12028.330649883486
8620,16842.83242311189
15932,9199.971807179507
17060,-8037.47640744457
18938,18719.69832746731
14441,3224.2657483341172
17058,-16111.009205915965
17552,-3026.219593327027
14601,1758.7691353172995
17724,-19723.860297478735
6151,5542.218747658189
12059,-22366.587005032226
4488,12635.724519943353
1034,-1454.1388530144468
3350,-15772.44591075927
8254,-4228.770257933531
